playerId,noOfMontrealMarathons,numAllRaces,averageRuntimeInMarathons,category,didTheyAttend
6116,0,0,16166,21.0,1
6117,0,0,15645,37.0,1
6118,1,11,16113,52.0,0
6119,1,3,14161,27.0,0
6121,1,3,12415,37.0,0
6122,1,1,17769,37.0,0
6123,1,2,14939,21.0,0
6125,1,5,12991,57.0,0
6127,0,1,16115,52.0,1
6128,2,9,16385,42.0,0
6129,0,3,16115,52.0,1
6130,1,14,10683,27.0,0
6131,1,1,16805,37.0,0
6132,0,0,15810,32.0,1
6133,1,6,18687,37.0,0
6134,1,4,14526,47.0,0
6135,0,0,15919,27.0,1
6136,1,4,18176,21.0,0
6137,0,1,15645,37.0,1
6138,1,2,12633,32.0,0
6140,1,1,11963,27.0,0
6141,0,0,15919,27.0,1
6142,0,2,15645,37.0,1
6143,1,3,19981,52.0,0
6144,0,0,15674,42.0,1
6145,1,1,14333,42.0,0
6146,1,1,18953,27.0,0
6147,1,22,9344,42.0,0
6148,1,6,16095,62.0,0
6149,1,3,19416,21.0,0
6150,0,0,15645,37.0,1
6151,1,6,20506,52.0,0
6154,1,3,11851,32.0,0
6155,0,7,15674,42.0,1
6156,1,3,16364,32.0,0
6157,0,0,16115,52.0,1
6158,0,0,16115,52.0,1
6159,1,1,17522,57.0,0
6160,0,2,15645,37.0,1
6161,1,1,20267,37.0,0
6162,1,3,13058,42.0,0
6163,0,1,15674,42.0,1
6167,1,4,15191,27.0,0
6168,1,1,21906,32.0,0
6169,0,0,15674,42.0,1
6170,2,10,15849,57.0,1
6171,1,1,15838,47.0,0
6173,0,0,16115,52.0,1
6174,0,0,15645,37.0,1
6175,1,2,16926,21.0,0
6176,0,0,15919,27.0,1
6177,0,1,15645,37.0,1
6178,1,1,10062,27.0,0
6180,1,1,17193,42.0,0
6184,0,0,15674,42.0,1
6185,1,1,18903,32.0,0
6186,1,4,14387,27.0,0
6187,0,2,15674,42.0,1
6188,2,7,18445,52.0,1
6189,0,2,15674,42.0,1
6191,0,0,15919,27.0,1
6192,0,0,16115,52.0,1
6193,1,8,10741,42.0,0
6194,1,1,15144,42.0,0
6195,1,2,14309,27.0,0
6196,1,1,18996,32.0,0
6197,1,1,12550,32.0,0
6199,0,1,16166,21.0,1
6200,1,1,18000,42.0,0
6201,0,0,15645,37.0,1
6202,1,2,15190,32.0,0
6203,0,1,16115,52.0,1
6204,1,4,15380,32.0,0
6205,1,3,17889,37.0,0
6206,1,2,13761,21.0,0
6207,1,6,16899,42.0,0
6208,0,0,15645,37.0,1
6210,1,3,16388,42.0,0
6211,1,1,16946,57.0,0
6213,1,3,24918,21.0,0
6215,2,3,15228,47.0,0
6217,0,0,16166,21.0,1
6218,1,1,11108,27.0,0
6219,1,1,17199,27.0,0
6220,0,0,16166,21.0,1
6221,1,5,16132,52.0,0
6222,0,0,15838,47.0,1
6223,1,6,15444,47.0,0
6224,0,0,15645,37.0,1
6225,0,0,15838,47.0,1
6226,1,1,15645,37.0,0
6227,1,7,18474,37.0,0
6228,1,25,15889,32.0,0
6229,1,2,13951,27.0,0
6230,1,2,14138,42.0,0
6231,1,3,18069,37.0,0
6232,0,0,15810,32.0,1
6233,2,5,13785,37.0,0
6234,1,1,13171,27.0,0
6235,1,1,16228,21.0,0
6236,1,1,13092,21.0,0
6237,0,0,15674,42.0,1
6238,0,1,15674,42.0,1
6239,0,0,15838,47.0,1
6240,2,7,18503,32.0,0
6241,0,0,15810,32.0,1
6242,0,4,15645,37.0,1
6246,0,2,15810,32.0,1
6247,1,7,17279,32.0,0
6248,1,1,17115,57.0,0
6249,1,5,16180,27.0,0
6250,0,2,15645,37.0,1
6251,1,3,14591,62.0,0
6252,2,6,9692,52.0,0
6253,1,1,14793,37.0,0
6254,1,1,21174,42.0,0
6255,2,12,11040,52.0,0
6257,0,0,15810,32.0,1
6258,0,1,15919,27.0,1
6259,1,1,18784,42.0,0
6260,1,8,17338,47.0,0
6261,0,0,15810,32.0,1
6262,2,6,17241,37.0,0
6263,0,0,16152,57.0,1
6265,1,3,17361,32.0,0
6268,0,0,16166,21.0,1
6269,0,2,14419,52.0,1
6270,1,2,16954,42.0,0
6271,1,12,14047,32.0,0
6272,1,2,16171,37.0,0
6273,0,0,15674,42.0,1
6274,0,0,15810,32.0,1
6276,1,3,21030,21.0,0
6277,0,0,15810,32.0,1
6278,1,4,17376,42.0,0
6279,0,3,16115,52.0,1
6280,1,1,12312,27.0,0
6281,1,1,15242,57.0,0
6282,1,1,20451,21.0,0
6283,1,1,15413,42.0,0
6284,1,5,13953,47.0,0
6285,1,4,15247,52.0,0
6287,1,7,14197,62.0,0
6288,1,1,24384,47.0,0
6289,1,1,17883,32.0,0
6291,1,1,16340,32.0,0
6292,1,3,16405,37.0,0
6293,1,1,12923,21.0,0
6295,1,3,18325,47.0,0
6296,0,0,15919,27.0,1
6297,0,0,15838,47.0,1
6298,1,4,14415,57.0,0
6299,1,1,12879,27.0,0
6300,0,0,15810,32.0,1
6301,1,2,12928,27.0,0
6302,1,4,16771,62.0,1
6303,0,0,15674,42.0,1
6304,0,1,15674,42.0,1
6305,0,0,15674,42.0,1
6307,0,1,17196,67.0,1
6308,1,15,15718,52.0,0
6309,1,1,21631,16.0,0
6310,1,7,15092,47.0,0
6311,1,2,16013,37.0,0
6312,0,0,15810,32.0,1
6313,0,0,15919,27.0,1
6314,0,0,15919,27.0,1
6315,1,1,17386,27.0,0
6316,0,0,16115,52.0,1
6317,0,0,15838,47.0,1
6319,0,0,15810,32.0,1
6320,0,0,15674,42.0,1
6321,0,0,15674,42.0,1
6322,1,1,13387,42.0,0
6323,0,0,15919,27.0,1
6325,0,0,15674,42.0,1
6326,1,1,17359,37.0,0
6329,0,0,16771,62.0,1
6330,1,1,14284,21.0,0
6331,2,13,12853,42.0,0
6332,1,1,17559,42.0,1
6334,1,14,12051,52.0,0
6335,1,3,15818,52.0,0
6336,1,2,15068,42.0,0
6338,0,0,15645,37.0,1
6339,1,6,19919,47.0,0
6340,1,7,17056,42.0,0
6341,1,1,18066,52.0,0
6342,1,2,14098,21.0,0
6343,0,0,16152,57.0,1
6344,1,1,11628,27.0,0
6345,0,1,15810,32.0,1
6346,0,0,15810,32.0,1
6347,0,0,15838,47.0,1
6348,2,4,12601,32.0,0
6349,0,3,16115,52.0,1
6350,1,1,11266,47.0,0
6351,0,0,15838,47.0,1
6352,1,6,16693,37.0,0
6353,0,1,15645,37.0,1
6354,0,0,15919,27.0,1
6355,0,0,15810,32.0,1
6358,0,0,19289,16.0,1
6359,1,2,15940,21.0,0
6360,1,2,14229,47.0,0
6361,0,0,15674,42.0,1
6362,0,0,15838,47.0,1
6363,0,0,15810,32.0,1
6364,1,1,19647,42.0,0
6365,1,1,15451,21.0,0
6366,0,0,15838,47.0,1
6367,1,1,13778,21.0,0
6369,1,2,22568,52.0,0
6370,0,0,15645,37.0,1
6371,0,0,15919,27.0,1
6372,1,1,15893,42.0,0
6373,0,4,16152,57.0,1
6374,1,1,13395,27.0,0
6375,0,0,16115,52.0,1
6376,1,2,16119,27.0,0
6377,2,7,14825,47.0,0
6379,2,6,12857,47.0,1
6380,0,0,15810,32.0,1
6381,1,1,26052,37.0,0
6382,1,5,16427,37.0,0
6383,0,0,15838,47.0,1
6384,1,2,19755,52.0,0
6385,1,3,10250,21.0,0
6387,0,0,15674,42.0,1
6388,1,1,19828,37.0,0
6389,0,0,15645,37.0,1
6390,0,0,16152,57.0,1
6391,1,5,16517,42.0,0
6392,2,8,16994,21.0,0
6393,2,8,16937,37.0,0
6394,1,1,20336,27.0,0
6395,0,0,15810,32.0,1
6396,1,2,13907,37.0,0
6397,0,2,15838,47.0,1
6398,0,0,15919,27.0,1
6399,0,3,16152,57.0,1
6400,0,0,16166,21.0,1
6401,2,7,14532,42.0,0
6402,0,0,15645,37.0,1
6403,1,3,16650,42.0,0
6404,1,1,13398,21.0,0
6405,1,2,14358,27.0,0
6406,2,18,7278,21.0,0
6408,1,1,15011,37.0,0
6409,0,0,16115,52.0,1
6410,0,0,16115,52.0,1
6411,0,1,15810,32.0,1
6412,0,0,16115,52.0,1
6413,1,2,18380,52.0,0
6414,1,1,12449,42.0,0
6415,0,4,15674,42.0,1
6416,0,0,15919,27.0,1
6417,1,7,17653,32.0,0
6418,1,4,15513,52.0,0
6419,2,6,13769,42.0,0
6420,0,1,15810,32.0,1
6421,1,1,14723,62.0,0
6422,1,1,16676,42.0,1
6423,2,38,14192,47.0,0
6424,0,0,15645,37.0,1
6425,2,4,16374,37.0,0
6426,1,4,13624,27.0,0
6427,1,12,12101,57.0,0
6428,1,1,19231,21.0,0
6429,1,1,21817,52.0,0
6430,1,8,11048,21.0,0
6431,0,1,16166,21.0,1
6432,0,0,15838,47.0,1
6433,1,4,13863,37.0,0
6434,1,9,13362,62.0,0
6435,0,1,15919,27.0,1
6436,1,1,15225,32.0,0
6438,0,2,15645,37.0,1
6439,1,1,20901,27.0,0
6440,1,7,16516,32.0,0
6441,1,3,14209,57.0,0
6442,1,7,17611,47.0,0
6443,0,0,15645,37.0,1
6444,1,1,19361,37.0,0
6445,2,10,17796,47.0,0
6446,1,1,15393,21.0,0
6447,1,4,15355,27.0,0
6448,1,1,21695,37.0,0
6449,0,0,16166,21.0,1
6451,1,1,14090,37.0,0
6452,1,1,15358,21.0,0
6453,0,0,16166,21.0,1
6454,1,1,13646,52.0,0
6455,2,5,16456,52.0,0
6456,1,1,13872,47.0,0
6457,1,1,14366,37.0,0
6458,1,4,15278,42.0,0
6459,1,5,14190,32.0,0
6461,0,0,15674,42.0,1
6462,1,2,22045,42.0,0
6464,1,1,19356,32.0,0
6465,0,0,15810,32.0,1
6466,1,26,11254,42.0,0
6467,1,1,19539,42.0,0
6468,0,0,15645,37.0,1
6469,1,3,17321,42.0,0
6470,1,1,16198,37.0,0
6471,1,1,16390,27.0,0
6472,1,1,13189,21.0,0
6473,1,2,13567,21.0,0
6474,1,1,13508,21.0,0
6475,1,4,16821,27.0,0
6476,1,1,16405,47.0,0
6477,1,1,19740,21.0,0
6478,1,1,17594,62.0,0
6479,0,0,16166,21.0,1
6480,0,0,15674,42.0,1
6481,0,1,19289,16.0,1
6482,0,3,16166,21.0,1
6483,1,8,18345,37.0,0
6484,2,3,12695,32.0,1
6485,1,1,15645,37.0,0
6487,1,2,15943,52.0,0
6488,1,1,20970,32.0,0
6489,0,3,15645,37.0,1
6490,1,7,16785,27.0,0
6492,0,0,15645,37.0,1
6493,1,12,13322,42.0,0
6495,2,8,13072,47.0,0
6496,1,1,16885,32.0,0
6497,0,1,15810,32.0,1
6498,0,1,15838,47.0,1
6499,1,6,17050,21.0,0
6500,1,6,16993,47.0,0
6501,1,1,17873,32.0,0
6502,0,3,15674,42.0,1
6503,1,3,13840,42.0,0
6504,0,0,16115,52.0,1
6505,0,0,15645,37.0,1
6506,0,1,16152,57.0,1
6507,1,1,17022,57.0,0
6508,2,9,15857,32.0,0
6509,1,1,23366,21.0,0
6510,0,0,15838,47.0,1
6511,1,2,13720,21.0,0
6512,1,2,15563,52.0,0
6513,1,1,16099,32.0,0
6514,1,6,16290,57.0,0
6515,0,0,16771,62.0,1
6516,1,10,19014,27.0,0
6517,0,0,16166,21.0,1
6518,1,1,14108,37.0,0
6519,2,7,20313,52.0,0
6520,0,0,15810,32.0,1
6521,1,5,16025,57.0,0
6522,1,3,18166,21.0,0
6523,2,4,13932,42.0,0
6524,0,0,15645,37.0,1
6525,1,3,17942,37.0,0
6527,0,0,15810,32.0,1
6529,1,2,13355,57.0,0
6530,1,1,15974,16.0,0
6532,1,15,12610,37.0,0
6533,1,4,24816,32.0,0
6534,0,0,15919,27.0,1
6535,0,1,15674,42.0,1
6536,0,1,15838,47.0,1
6537,2,3,5920,32.0,0
6538,1,4,15726,62.0,0
6539,0,0,15645,37.0,1
6540,1,5,16575,42.0,0
6541,1,1,21215,57.0,0
6542,1,1,18230,47.0,0
6543,1,1,12404,37.0,0
6544,2,3,17995,42.0,0
6545,0,0,16166,21.0,1
6546,1,1,14163,52.0,0
6547,1,15,15002,27.0,0
6548,0,0,15645,37.0,1
6549,1,1,19438,32.0,0
6550,1,1,11512,32.0,0
6551,1,1,24164,21.0,0
6552,0,0,16152,57.0,1
6553,1,7,16811,42.0,0
6554,1,3,15040,32.0,0
6555,0,0,16152,57.0,1
6556,0,0,15674,42.0,1
6557,1,2,13919,42.0,0
6558,1,1,16427,27.0,0
6559,0,0,15810,32.0,1
6560,0,0,15674,42.0,1
6562,1,1,21673,32.0,0
6563,1,8,13805,57.0,0
6565,2,13,12757,37.0,0
6566,0,0,15919,27.0,1
6567,0,0,16166,21.0,1
6568,0,0,16166,21.0,1
6569,1,4,11926,27.0,0
6571,0,4,15645,37.0,1
6572,0,6,15810,32.0,1
6573,0,0,18424,74.5,1
6575,1,1,15923,57.0,0
6576,0,1,19167,47.0,1
6577,1,1,19805,74.5,0
6578,1,1,13038,27.0,0
6580,1,9,16549,32.0,0
6582,1,1,17787,32.0,0
6583,1,3,19182,42.0,0
6584,1,1,20865,52.0,0
6585,0,0,15674,42.0,1
6586,1,4,15147,42.0,0
6587,0,3,15674,42.0,1
6588,0,0,16152,57.0,1
6589,0,0,16152,57.0,1
6590,0,0,15810,32.0,1
6591,1,3,14701,32.0,0
6592,1,2,14732,37.0,0
6593,0,0,16166,21.0,1
6594,1,5,20186,32.0,0
6595,1,5,10682,47.0,0
6596,1,3,15813,37.0,0
6597,1,2,14525,21.0,0
6598,2,11,14714,32.0,0
6599,0,0,16115,52.0,1
6600,1,14,14786,42.0,0
6601,1,4,15948,27.0,0
6602,2,2,15958,21.0,0
6603,1,3,13959,27.0,0
6604,0,0,15810,32.0,1
6605,0,0,15645,37.0,1
6606,0,0,15674,42.0,1
6608,0,0,16166,21.0,1
6609,1,1,15042,27.0,0
6610,1,2,18280,57.0,0
6611,0,9,16152,57.0,1
6612,0,1,15838,47.0,1
6613,1,2,21048,67.0,0
6614,0,1,16771,62.0,1
6615,1,2,15182,42.0,0
6616,0,1,15645,37.0,1
6617,0,3,15810,32.0,1
6618,1,1,14125,52.0,0
6619,1,1,18168,42.0,1
6621,0,0,16166,21.0,1
6623,1,2,17266,32.0,0
6624,1,2,16166,32.0,0
6625,2,6,17012,32.0,0
6626,1,1,13123,52.0,0
6627,1,2,21463,21.0,0
6628,1,3,19376,57.0,0
6629,0,0,15810,32.0,1
6630,0,0,15645,37.0,1
6632,1,2,22058,32.0,0
6633,0,0,15919,27.0,1
6634,1,2,17796,47.0,0
6635,0,1,15674,42.0,1
6637,1,3,15647,32.0,0
6638,1,3,19420,32.0,0
6639,1,2,19181,32.0,0
6640,1,5,13266,37.0,0
6641,1,8,14193,32.0,0
6642,1,5,16157,52.0,0
6643,1,6,16831,32.0,0
6644,1,4,11866,37.0,0
6645,2,10,21400,42.0,0
6646,1,3,14277,32.0,0
6647,0,1,16152,57.0,1
6648,0,3,15838,47.0,1
6649,0,2,16115,52.0,1
6650,1,1,13496,42.0,0
6652,2,2,13483,47.0,0
6653,0,0,16166,21.0,1
6654,1,8,19828,32.0,0
6655,1,9,15747,42.0,0
6656,0,0,16166,21.0,1
6657,0,0,16166,21.0,1
6659,1,1,16219,27.0,0
6660,0,0,15645,37.0,1
6661,0,0,16115,52.0,1
6662,1,4,15561,42.0,0
6663,0,3,15674,42.0,1
6664,1,1,16825,27.0,0
6665,1,5,13253,27.0,0
6666,0,2,15674,42.0,1
6668,1,11,17069,42.0,0
6669,2,4,17312,57.0,0
6671,1,1,16628,32.0,0
6672,1,1,14921,47.0,0
6673,1,1,20998,27.0,0
6674,0,0,15919,27.0,1
6676,0,1,15838,47.0,1
6677,1,1,19059,47.0,0
6678,1,3,14783,27.0,0
6679,1,2,19303,62.0,0
6680,0,0,16115,52.0,1
6681,0,0,16115,52.0,1
6682,1,1,17599,21.0,0
6683,1,2,18461,32.0,0
6684,1,7,14909,21.0,0
6685,0,3,16833,37.0,1
6687,2,8,12902,52.0,0
6688,1,4,15967,32.0,0
6689,0,0,15919,27.0,1
6690,1,3,13876,42.0,0
6691,0,0,15919,27.0,1
6692,0,1,15674,42.0,1
6693,0,0,15645,37.0,1
6694,0,0,16166,21.0,1
6695,1,3,14541,21.0,0
6696,1,1,23417,42.0,0
6697,0,4,15674,42.0,1
6698,2,3,15104,42.0,0
6699,0,0,15810,32.0,1
6700,0,3,15645,37.0,1
6702,1,1,15583,37.0,0
6703,1,3,18645,32.0,0
6704,1,2,16811,37.0,0
6705,0,0,19289,16.0,1
6706,1,36,15492,52.0,0
6707,1,1,20606,32.0,0
6708,0,0,16152,57.0,1
6711,3,6,13608,27.0,0
6712,1,1,14460,37.0,0
6713,2,8,13280,47.0,0
6714,1,3,20395,27.0,0
6715,1,5,18683,52.0,0
6716,0,0,15674,42.0,1
6717,1,2,23388,27.0,0
6718,0,0,15810,32.0,1
6719,0,0,16152,57.0,1
6721,1,1,16662,42.0,0
6722,0,0,15810,32.0,1
6723,1,4,16933,32.0,0
6724,0,1,15645,37.0,1
6725,1,8,14635,37.0,0
6726,1,1,15775,47.0,0
6727,1,2,18465,27.0,0
6728,0,0,16115,52.0,1
6729,0,0,16166,21.0,1
6731,0,0,15645,37.0,1
6732,1,7,19372,42.0,0
6733,1,1,17877,57.0,0
6734,0,1,15919,27.0,1
6735,0,0,15919,27.0,1
6737,0,0,17196,67.0,1
6738,0,1,15674,42.0,1
6740,1,9,14004,32.0,0
6741,1,5,12376,42.0,1
6742,0,0,15810,32.0,1
6743,0,0,16115,52.0,1
6744,1,1,15063,32.0,0
6745,0,0,15674,42.0,1
6746,1,1,13013,32.0,0
6747,1,3,17790,47.0,0
6748,1,4,19311,47.0,0
6750,1,1,10956,42.0,0
6753,0,4,15645,37.0,1
6754,1,4,17012,47.0,0
6755,1,3,18927,52.0,0
6757,0,0,15645,37.0,1
6758,1,1,15896,57.0,0
6760,0,0,15645,37.0,1
6761,1,3,13235,37.0,0
6762,1,10,11425,47.0,0
6763,1,3,20153,47.0,0
6764,1,1,14337,57.0,0
6765,1,7,12299,52.0,0
6766,0,0,15838,47.0,1
6767,1,17,15182,37.0,0
6768,1,20,16061,37.0,0
6769,1,1,23415,27.0,0
6770,1,4,18331,57.0,0
6771,0,0,15810,32.0,1
6773,1,1,15676,37.0,0
6775,1,1,24868,67.0,0
6776,1,19,10886,32.0,0
6777,0,0,15645,37.0,1
6778,0,3,15810,32.0,1
6779,0,3,15645,37.0,1
6780,1,1,17536,21.0,0
6782,1,8,19661,32.0,0
6783,1,7,14171,32.0,0
6785,1,2,17067,32.0,0
6786,0,0,15838,47.0,1
6788,1,1,17024,21.0,0
6789,1,2,14284,32.0,0
6790,2,5,13431,52.0,1
6791,2,3,15593,21.0,0
6792,1,2,16472,52.0,0
6793,0,0,15919,27.0,1
6794,1,12,11920,37.0,0
6796,0,1,15645,37.0,1
6797,1,7,14516,47.0,0
6798,0,3,16115,52.0,1
6799,1,1,14512,47.0,0
6800,1,3,12518,37.0,0
6801,0,0,16152,57.0,1
6802,1,9,15593,42.0,0
6803,0,0,15810,32.0,1
6804,1,3,15263,37.0,0
6805,0,0,15645,37.0,1
6806,1,5,25550,21.0,0
6807,1,3,22481,47.0,0
6808,1,1,13669,47.0,0
6809,1,1,14743,42.0,0
6810,1,1,12259,27.0,0
6811,1,1,13457,52.0,0
6813,1,1,13648,37.0,0
6815,0,0,15810,32.0,1
6816,1,4,15881,32.0,0
6817,1,1,13406,32.0,0
6819,1,1,11597,42.0,0
6820,1,3,17663,42.0,0
6821,1,3,15463,47.0,0
6822,1,8,15104,42.0,0
6823,1,1,14081,37.0,0
6824,0,0,16166,21.0,1
6825,0,0,15919,27.0,1
6827,2,5,14358,47.0,0
6828,1,4,12642,37.0,0
6829,1,1,13047,52.0,0
6830,2,2,17327,37.0,0
6831,1,2,13165,37.0,0
6832,1,1,17650,37.0,0
6834,1,1,23003,32.0,0
6835,0,0,15838,47.0,1
6837,1,3,16264,37.0,0
6839,1,1,20766,47.0,0
6840,0,5,17196,67.0,1
6841,1,1,16168,21.0,0
6842,1,1,13756,42.0,0
6843,1,2,12567,21.0,0
6844,0,0,16771,62.0,1
6845,1,5,19634,37.0,0
6846,1,3,21016,21.0,0
6847,1,1,19014,42.0,0
6848,1,2,14057,21.0,0
6849,1,1,16892,32.0,0
6850,1,3,13685,47.0,0
6851,1,1,17681,32.0,0
6852,0,0,15919,27.0,1
6853,1,7,14076,37.0,0
6854,1,1,20569,52.0,0
6855,1,4,19517,32.0,0
6858,1,2,19341,21.0,0
6859,0,1,15919,27.0,1
6860,0,0,15838,47.0,1
6861,1,5,11975,32.0,0
6863,2,4,16556,32.0,0
6864,1,5,20013,47.0,0
6865,0,0,16166,21.0,1
6867,0,0,15838,47.0,1
6868,1,1,13518,27.0,0
6869,1,1,17954,21.0,0
6870,0,1,15645,37.0,1
6871,1,5,15376,57.0,0
6872,1,1,13616,42.0,0
6873,2,3,19564,21.0,0
6874,0,0,15645,37.0,1
6875,1,1,15706,42.0,0
6876,0,0,16115,52.0,1
6877,1,13,13250,47.0,0
6878,1,2,18801,42.0,0
6879,1,1,15501,21.0,0
6880,1,18,14273,27.0,0
6881,2,4,19042,57.0,0
6882,0,2,16166,21.0,1
6883,0,0,15645,37.0,1
6884,1,3,22599,47.0,0
6885,1,2,16351,52.0,0
6886,1,2,18586,21.0,0
6887,1,4,14039,42.0,1
6888,1,5,15919,27.0,0
6889,1,1,10711,57.0,0
6890,1,1,13443,37.0,0
6891,0,0,15919,27.0,1
6894,1,1,11361,32.0,0
6895,1,1,16755,32.0,0
6898,1,1,15125,47.0,0
6899,0,0,19289,16.0,1
6900,1,7,12062,42.0,0
6901,0,0,15919,27.0,1
6902,0,0,15838,47.0,1
6903,0,0,16152,57.0,1
6904,1,6,19787,57.0,0
6906,2,8,15578,27.0,0
6907,1,9,14028,52.0,0
6908,1,1,19653,27.0,0
6910,1,2,13400,37.0,0
6911,0,12,15645,37.0,1
6912,1,1,13593,27.0,0
6913,0,3,15810,32.0,1
6914,0,0,15674,42.0,1
6916,1,3,19072,27.0,0
6917,1,7,13963,47.0,0
6918,1,1,18805,13.0,0
6919,1,8,13384,42.0,0
6920,0,0,15810,32.0,1
6921,1,2,14125,37.0,0
6922,1,7,16038,47.0,0
6924,2,15,11397,37.0,0
6925,1,20,13981,42.0,0
6926,1,7,10947,27.0,0
6927,1,5,12860,32.0,0
6928,0,3,16152,57.0,1
6929,1,3,16152,57.0,0
6930,1,9,14601,37.0,0
6931,0,0,16166,21.0,1
6932,2,20,18163,27.0,0
6933,1,1,14384,42.0,0
6936,1,23,17247,42.0,0
6937,0,2,15838,47.0,1
6939,1,4,15190,57.0,0
6940,1,4,15816,37.0,0
6942,2,2,16423,57.0,0
6943,1,1,16166,52.0,0
6944,1,6,14062,27.0,0
6945,1,1,20454,57.0,0
6946,2,2,14205,57.0,0
6947,0,0,16115,52.0,1
6948,3,5,14890,47.0,0
6949,0,0,15838,47.0,1
6950,1,5,11227,32.0,0
6951,1,2,13444,32.0,0
6952,1,1,18131,32.0,0
6953,1,2,15384,42.0,0
6955,1,1,16522,32.0,0
6956,0,0,15919,27.0,1
6957,1,2,18281,21.0,1
6958,0,0,15674,42.0,1
6959,1,7,17183,52.0,0
6960,0,0,16166,21.0,1
6961,1,1,18721,37.0,0
6962,0,2,16771,62.0,1
6963,1,5,16263,37.0,0
6964,1,2,15479,47.0,1
6965,1,1,20969,52.0,0
6966,0,0,16115,52.0,1
6967,0,0,15919,27.0,1
6968,1,1,18037,37.0,0
6969,1,3,15168,42.0,1
6970,1,1,13780,37.0,0
6973,1,9,13044,42.0,0
6974,1,3,13198,21.0,0
6975,1,5,13725,42.0,0
6977,2,4,10481,47.0,0
6978,1,3,15366,37.0,0
6979,1,1,14082,52.0,0
6981,1,1,13570,42.0,0
6983,1,1,13232,42.0,0
6984,0,0,15919,27.0,1
6985,1,1,13431,27.0,0
6986,0,1,15674,42.0,1
6987,1,4,12888,32.0,0
6988,1,13,17627,57.0,0
6989,0,0,15919,27.0,1
6990,0,1,15810,32.0,1
6992,1,1,23169,32.0,0
6993,1,2,11566,37.0,0
6995,2,3,13163,42.0,0
6996,0,1,15919,27.0,1
6997,1,1,17579,47.0,0
6998,2,3,12581,47.0,0
7000,0,1,15810,32.0,1
7001,0,1,15645,37.0,1
7002,0,1,15838,47.0,1
7003,1,1,14100,37.0,0
7004,1,4,20452,52.0,0
7005,1,1,14063,47.0,0
7006,0,1,15674,42.0,1
7007,1,1,15122,27.0,0
7008,0,0,15810,32.0,1
7009,1,8,12585,27.0,0
7010,1,3,16634,52.0,0
7011,1,1,19613,42.0,0
7012,1,3,16499,32.0,0
7013,1,3,16284,47.0,0
7014,1,4,14764,37.0,0
7015,0,0,15919,27.0,1
7016,1,1,18117,27.0,0
7017,1,5,20887,47.0,0
7018,0,1,16152,57.0,1
7019,0,1,15645,37.0,1
7020,1,1,17275,27.0,0
7022,0,0,15674,42.0,1
7023,1,5,23148,57.0,0
7024,1,2,17114,52.0,0
7025,0,0,15674,42.0,1
7026,1,4,15013,47.0,0
7027,0,0,15645,37.0,1
7028,2,25,13714,37.0,1
7030,0,1,15838,47.0,1
7031,1,3,17467,62.0,0
7032,1,1,20525,27.0,0
7033,1,1,8331,32.0,0
7035,1,3,15263,47.0,0
7038,0,1,16115,52.0,1
7039,0,0,15838,47.0,1
7040,1,4,14730,42.0,0
7041,1,4,14252,37.0,0
7042,1,2,10247,42.0,0
7043,1,1,11915,47.0,0
7044,0,2,15919,27.0,1
7045,1,2,22948,42.0,0
7048,1,2,15674,42.0,0
7049,1,1,16034,62.0,0
7050,0,0,15674,42.0,1
7051,1,5,15852,37.0,0
7053,1,5,14513,57.0,0
7054,0,0,15810,32.0,1
7057,0,0,16166,21.0,1
7058,1,7,20684,37.0,0
7059,0,0,18424,74.5,1
7060,1,1,14316,32.0,0
7061,1,7,16873,32.0,0
7062,0,0,15810,32.0,1
7063,1,1,15737,32.0,0
7064,1,1,15810,32.0,0
7065,1,1,13042,32.0,0
7066,1,3,13249,27.0,0
7068,1,1,13398,42.0,0
7069,1,3,13826,52.0,0
7070,0,0,16115,52.0,1
7071,1,1,18280,27.0,0
7072,1,2,14527,21.0,0
7073,1,10,16226,37.0,0
7074,0,1,15810,32.0,1
7075,1,1,16485,32.0,0
7077,1,1,20172,52.0,0
7078,0,1,15838,47.0,1
7079,1,6,16920,52.0,0
7080,1,4,16093,32.0,0
7081,0,0,15838,47.0,1
7082,1,1,20946,42.0,0
7083,1,3,15978,27.0,0
7084,1,12,15674,42.0,0
7086,1,1,13315,52.0,0
7087,1,10,15906,57.0,0
7088,1,1,16565,27.0,0
7089,1,13,15645,37.0,0
7090,0,0,15810,32.0,1
7091,0,0,16166,21.0,1
7092,0,2,16115,52.0,1
7093,1,11,16079,52.0,0
7094,2,2,14699,27.0,0
7095,0,0,15919,27.0,1
7096,1,5,16377,47.0,0
7097,0,0,16115,52.0,1
7098,1,1,22032,21.0,0
7099,1,4,14130,32.0,0
7101,1,3,19634,57.0,0
7102,1,6,14519,62.0,0
7104,1,6,14411,32.0,0
7105,1,3,24754,21.0,0
7106,1,1,17992,27.0,0
7107,0,0,16115,52.0,1
7108,0,0,15919,27.0,1
7109,1,1,17074,37.0,0
7110,0,0,15838,47.0,1
7111,0,0,15674,42.0,1
7113,0,0,16152,57.0,1
7114,0,0,15645,37.0,1
7115,0,0,15919,27.0,1
7116,1,6,14885,37.0,0
7117,1,4,14596,52.0,0
7118,1,5,17310,52.0,0
7119,1,1,21206,47.0,0
7120,1,1,16712,27.0,0
7121,0,0,15919,27.0,1
7122,1,8,16526,52.0,0
7123,2,13,12409,42.0,0
7124,0,1,15838,47.0,1
