runnerId,avgWithoutCurrentYear,category,noOfRacesInCurrentYear


7706,14775,42.0,4


7706,14646,42.0,7


7706,14646,42.0,7
7706,14646,42.0,7

7706,14646,42.0,7
7706,14775,42.0,4
7706,14775,42.0,4

7706,14775,42.0,4

7706,14775,42.0,6

7706,14775,42.0,6

7706,14775,42.0,6
7707,0,37.0,1






7711,12372,37.0,1


7711,11196,37.0,3


7712,0,42.0,2


7714,0,21.0,2









7719,0,37.0,3



7720,0,42.0,2




7724,13952,47.0,2
7724,13952,47.0,2
7724,15641,47.0,2










7728,0,42.0,4









7729,0,37.0,7
















7731,0,27.0,2


7732,15036,27.0,4





7732,16059,27.0,3







7733,16555,27.0,9




7733,16555,27.0,9







7735,0,37.0,1

7736,0,21.0,1


7737,13811,47.0,2

7737,13518,47.0,1
7738,0,52.0,1






















7739,12983,52.0,11




7739,12983,52.0,11



7739,13454,52.0,10









7740,0,27.0,1



7742,0,42.0,1

7743,0,57.0,5




7745,10619,27.0,10









7745,11247,27.0,6









7745,10929,27.0,6







7750,18335,32.0,1
7750,0,32.0,1
7751,12085,47.0,3
7751,12085,47.0,3
7751,12085,47.0,3
7751,13581,47.0,1

7753,0,42.0,3



7754,0,21.0,2






7758,0,42.0,1
7758,17320,42.0,1







7759,0,32.0,1
7760,17725,37.0,1

7760,16990,37.0,1
7761,0,32.0,1






7762,0,27.0,6






7763,0,21.0,1







7768,16177,42.0,1
7769,15116,37.0,1

7769,14282,37.0,2







7772,0,52.0,2







7774,13767,37.0,3

7774,0,37.0,1


7776,0,42.0,2



7779,0,42.0,1







7782,0,21.0,1



7782,14659,21.0,4






7785,0,32.0,3





7786,0,42.0,2




7789,0,52.0,2
7789,0,52.0,2


7791,0,27.0,2


7792,0,21.0,1



7796,13154,32.0,5


7796,13154,32.0,5

7796,15078,32.0,2

7797,0,32.0,1





7800,-1,47.0,3

7800,0,47.0,2



7801,0,32.0,2




7805,15356,47.0,1


7805,14823,47.0,1
7805,14823,47.0,4












7809,0,21.0,1


7811,0,42.0,1









7817,10857,37.0,5










7817,11269,37.0,2










7820,15160,32.0,2

7820,14159,32.0,8












7825,0,42.0,1


7826,0,47.0,2
7827,0,21.0,12
7827,0,21.0,12












7829,0,21.0,1









7830,15568,32.0,7



7830,15568,32.0,7
7830,15568,32.0,7
7831,0,21.0,3
7831,0,21.0,3




7832,14861,37.0,5


7832,16045,37.0,1
7833,0,47.0,1



7835,0,42.0,3












7838,13900,37.0,4











7838,13568,37.0,8







7838,14233,37.0,7







7841,16012,21.0,1
7841,15808,21.0,1
7841,15151,21.0,1


7843,0,47.0,2




7846,0,27.0,1

7848,0,21.0,1












7854,-1,42.0,2

7854,0,42.0,1



7857,14442,42.0,2

7857,17874,42.0,1


7858,0,37.0,1





7862,0,37.0,1
7862,20042,37.0,1




7866,0,37.0,2



7867,0,21.0,2


7869,17624,42.0,1
7869,17876,42.0,1







7875,13207,37.0,3
7875,13207,37.0,3

7875,14507,37.0,2



7877,0,32.0,5








7877,14311,32.0,7










7879,14271,37.0,2



7879,13844,37.0,3









7882,0,32.0,1



7883,12527,42.0,4



7883,12897,42.0,5

7883,12897,42.0,5


7883,12636,42.0,4



7884,11407,32.0,3


7884,10974,32.0,2

7885,0,42.0,2











7890,0,37.0,1




7893,13192,42.0,2


7895,0,37.0,2

7896,0,21.0,1

7897,0,47.0,2





7901,23374,57.0,1
7901,0,57.0,1





7906,0,32.0,2









7907,0,27.0,3


7908,18451,32.0,1
7908,0,32.0,3




7909,21512,37.0,1
7909,19972,37.0,1
7910,0,27.0,1





7913,14568,52.0,1
7913,14068,52.0,1


7915,14616,32.0,2

7915,0,32.0,1


7917,0,42.0,1






7918,0,37.0,2




7920,0,37.0,1


7922,0,37.0,1




7923,0,37.0,1



7926,18568,21.0,1
7926,17313,21.0,1








7932,10728,47.0,3

7932,10728,47.0,6



7932,10728,47.0,6


7932,12517,47.0,6
7932,12517,47.0,6


7932,12517,47.0,6
7932,10517,47.0,4
7932,10517,47.0,4
7932,10517,47.0,4

7933,0,42.0,1
7933,19757,42.0,1

7934,0,27.0,1









7938,0,27.0,1





7940,15640,52.0,2



7940,0,52.0,5








7944,0,32.0,1



7947,15917,37.0,2



7948,0,42.0,1


7950,18123,21.0,1
7950,20706,21.0,2






7954,11242,47.0,1
7954,11562,47.0,1

7956,0,37.0,1







7959,0,27.0,6
7959,0,27.0,6






7961,0,47.0,4






7964,0,47.0,2


7965,15489,37.0,2


7965,15489,37.0,2
7965,0,37.0,1




7968,0,32.0,2
7968,0,32.0,2


7970,13253,37.0,1
7970,13893,37.0,1
7970,13702,37.0,1












7971,0,42.0,4










7976,11936,52.0,4



7977,12938,52.0,1
7977,14894,52.0,1

7978,0,42.0,2


7980,13771,37.0,1
7980,13742,37.0,1







7985,12472,42.0,2


7985,12472,42.0,3

7985,0,42.0,2



7988,0,37.0,1




7989,0,42.0,3





7992,0,42.0,1


7994,0,47.0,1

7995,0,47.0,1

7996,0,16.0,2


7997,0,42.0,2




8000,0,37.0,2




8004,0,47.0,1

8004,12083,47.0,2
8005,0,52.0,3









8006,0,47.0,1

8007,0,42.0,1










8014,-1,74.5,1
8014,24694,74.5,1




8019,14007,37.0,1

8019,14007,37.0,2
8019,0,37.0,3



8021,0,42.0,2

















8032,15624,42.0,4


8032,16827,42.0,4

8032,16827,42.0,4

8032,14421,42.0,3







8039,15115,27.0,3

8039,15115,27.0,3


8040,14922,32.0,2
8040,14922,32.0,2

8042,0,32.0,1

8043,0,37.0,1






8044,14359,42.0,3

8044,14359,42.0,4

8044,14359,42.0,4

8044,14359,42.0,3

8044,14359,42.0,3
8044,13598,42.0,2



8046,0,32.0,2
















8047,0,37.0,4




8049,0,32.0,1





8052,0,32.0,2






8053,0,32.0,4



8054,22598,42.0,1
8054,22008,42.0,1




8057,0,42.0,5






8058,0,32.0,1





8060,17550,37.0,2


8060,0,37.0,4







8062,0,37.0,1



8063,0,47.0,4








8066,0,32.0,2



8067,0,37.0,3


8069,13801,37.0,2


8069,14183,37.0,2
8069,14183,37.0,1
8070,0,42.0,3





8071,0,21.0,1

8072,0,32.0,1




8074,11729,37.0,2
8074,11706,37.0,2
8074,11706,37.0,2
8074,11374,37.0,3





8078,0,57.0,3



8080,17008,37.0,1
8080,0,37.0,1


8081,0,37.0,3












8084,0,27.0,1




8089,0,47.0,1





8092,10962,42.0,1
8092,11505,42.0,1
8092,11518,42.0,1

8094,19208,27.0,1

8094,19808,27.0,1

8096,13030,27.0,3


8096,13229,27.0,3



8098,16012,37.0,2

8098,15499,37.0,1
8098,15946,37.0,1



8102,0,37.0,2






8104,3171,32.0,1







8108,0,32.0,3












8110,0,47.0,3



8112,0,21.0,1



8114,0,27.0,7











8119,17862,57.0,2
8119,17862,57.0,2
8119,15149,57.0,1
8120,14014,57.0,1
8120,13423,57.0,1

8120,14014,57.0,3

8120,14014,57.0,3







8121,0,32.0,4































8127,0,27.0,3




8128,11976,52.0,3





8128,0,52.0,1

8129,0,42.0,2




8131,0,37.0,2
8132,0,74.5,1


8134,16755,27.0,1
8134,0,27.0,1




8138,13541,42.0,1
8138,14596,42.0,1


8139,0,37.0,2




8140,0,42.0,1






8144,0,52.0,1
8145,0,32.0,1

8146,0,37.0,1






8149,0,42.0,2


8150,14992,47.0,2

8150,15556,47.0,3





8151,0,32.0,1





8154,0,47.0,2





8156,14869,42.0,5

8156,14869,42.0,5




8157,0,47.0,1


8158,14106,42.0,1
8158,13741,42.0,1





8160,14804,37.0,1
8160,0,37.0,2
8160,0,37.0,2

8162,13756,37.0,1
8162,15491,37.0,1

8163,0,27.0,1
8164,20069,37.0,1
8164,16980,37.0,1






8167,0,21.0,2









8171,13520,27.0,1

8171,0,27.0,1


8174,0,21.0,1

8175,16923,52.0,2


8175,16294,52.0,5




8175,16989,52.0,5




8175,16891,52.0,3







8179,22916,47.0,1
8179,0,47.0,1

8181,16798,21.0,1
8181,16306,21.0,1

8182,15067,37.0,1
8182,15067,37.0,2


8182,13974,37.0,1








8186,0,47.0,2

8187,0,57.0,1











8190,0,21.0,1
8191,0,52.0,1




8193,0,57.0,1



8197,0,21.0,2



8199,13318,42.0,1
8199,0,42.0,1


8201,0,42.0,1





8203,0,52.0,2







8204,11726,27.0,3
8204,10797,27.0,3
8204,10797,27.0,3
8204,10797,27.0,3
8205,0,37.0,1








8207,14242,32.0,1
8207,14244,32.0,1


8208,14863,32.0,1
8208,14604,32.0,1


8211,0,27.0,2




8212,0,42.0,2


8213,15687,62.0,2
8213,15687,62.0,2

8213,15518,62.0,3







8215,13821,27.0,3







8215,13146,27.0,5



8217,0,32.0,2



8218,16313,52.0,2









8218,0,52.0,13









8219,11772,37.0,1

8219,0,37.0,5










8221,23887,37.0,3

8221,23887,37.0,3
8221,0,37.0,3

8221,0,37.0,3













8233,0,21.0,2





8235,0,42.0,2




8236,0,42.0,3




8237,0,52.0,5









8239,0,37.0,1
8240,0,37.0,5






8241,0,37.0,1



8244,15506,52.0,1
8244,16802,52.0,1









8245,10990,42.0,8






8245,10990,42.0,8



8245,11111,42.0,5



8245,10795,42.0,3
8245,10795,42.0,3









8251,0,32.0,4




8253,0,37.0,2


8255,0,42.0,2



8256,0,32.0,6


8256,0,32.0,6




8257,0,37.0,1


8258,0,62.0,1





8259,0,42.0,3









8260,0,62.0,3




8262,15391,52.0,2


8262,15794,52.0,1













8267,0,37.0,2



8268,0,32.0,1







8269,0,57.0,2




8271,0,37.0,2


8273,0,37.0,2



8274,0,32.0,2



8275,16949,47.0,2




8275,16453,47.0,5




8275,17446,47.0,2


8277,0,52.0,1


























8284,15252,37.0,4

8284,0,37.0,7






















8294,18828,42.0,1
8294,17746,42.0,1







8297,0,32.0,1



8300,0,42.0,2



8302,15944,42.0,1
8302,20578,42.0,2


8303,0,21.0,2

8304,0,37.0,2



8305,0,27.0,3


8305,13140,27.0,3



8306,0,47.0,3




8308,13488,27.0,1
8308,0,27.0,1

8309,14198,52.0,2
8309,14198,52.0,2










8313,17393,27.0,2

8313,0,27.0,5





8315,14384,42.0,2

8315,14603,42.0,1






8318,11325,32.0,4


8318,10974,32.0,2





8322,0,27.0,2



8325,0,37.0,2


8326,13970,42.0,4



8326,21413,42.0,2




8329,12296,37.0,1

8329,11779,37.0,2







8330,11952,42.0,8








8330,12014,42.0,6

8330,12014,42.0,6



8330,12057,42.0,5


8330,12057,42.0,5



8331,0,32.0,1



8335,0,27.0,1

8336,14743,42.0,3
8336,14743,42.0,3

8336,14743,42.0,2


8336,14760,42.0,4
8336,14760,42.0,4






8340,14014,32.0,3


8340,14095,32.0,3
8340,14095,32.0,3

8340,14014,32.0,1







8348,0,37.0,1











8357,0,42.0,2



8358,0,27.0,1







8365,0,57.0,3
8365,0,57.0,3


8365,14591,57.0,3


8366,14543,62.0,1
8366,14708,62.0,1
8366,15287,62.0,3
8366,15287,62.0,3
8366,15287,62.0,3
8366,15278,62.0,3
8366,15278,62.0,3
8366,15278,62.0,3

8367,0,32.0,4



8368,0,32.0,1



8369,0,32.0,3

8370,0,37.0,1


8371,0,67.0,3






8373,0,27.0,8























8383,0,37.0,3





8384,0,57.0,1


8385,0,27.0,2
8385,0,27.0,2


8386,16311,42.0,1
8386,16242,42.0,1



8388,0,32.0,1

8389,12532,52.0,2
8389,12532,52.0,2
8389,12650,52.0,1
8390,0,21.0,1



8391,14413,42.0,1
8391,17475,42.0,1



8393,13634,57.0,2

8393,14234,57.0,1
8393,14234,57.0,2
8393,14234,57.0,2

8394,0,32.0,1




8395,0,32.0,1
8396,0,32.0,1


8397,0,37.0,1
8398,0,47.0,2







8400,0,42.0,2



8403,14776,47.0,2


8403,17462,47.0,2

8404,0,57.0,1



8405,0,47.0,2









8411,0,37.0,1



8412,0,42.0,1
8412,18202,42.0,1

8413,0,37.0,1


8414,0,42.0,1










8416,0,42.0,3








8417,0,57.0,1





8420,0,52.0,1
8421,0,37.0,1

8422,0,37.0,2



8423,13785,21.0,1

8423,13832,21.0,3
8423,13832,21.0,3














8426,15270,52.0,6


8426,15270,52.0,6










8429,12405,37.0,6



8429,12405,37.0,5


8429,12405,37.0,5

8429,12431,37.0,3
8429,12431,37.0,3







8430,10939,42.0,2
8430,10939,42.0,2
8430,11128,42.0,2



8430,11128,42.0,3


8432,0,37.0,1



8436,0,42.0,2








8437,0,37.0,3
8437,0,37.0,3

8438,16033,57.0,1
8438,16653,57.0,1
8438,16653,57.0,1
8439,0,27.0,1












8443,15287,52.0,5






8443,14303,52.0,5




8444,0,42.0,1


8446,18677,52.0,1
8446,17781,52.0,1


8447,13496,42.0,3


8447,13945,42.0,2




8450,0,52.0,2




8454,0,47.0,2





8456,0,47.0,1


8458,14914,47.0,5



8458,14914,47.0,5


8460,12730,27.0,2
8460,12730,27.0,2



8462,0,42.0,2






8465,0,47.0,1








8472,0,27.0,1
8473,0,42.0,2










8480,14464,42.0,4



8480,14464,42.0,5





8480,13730,42.0,3


8481,0,16.0,2


8482,0,42.0,1
8483,0,47.0,1


8484,0,37.0,1







8487,14236,27.0,1
8487,14236,27.0,2

8487,0,27.0,2
8487,0,27.0,2




8488,0,37.0,2





8490,0,32.0,1
8491,14521,42.0,2

8491,15063,42.0,2

8491,14945,42.0,1

8492,0,42.0,2




8493,0,42.0,2
8493,0,42.0,2







8497,0,32.0,2



8498,12676,42.0,2
8498,12676,42.0,2
8498,12414,42.0,2



8499,0,57.0,1



















8506,12158,47.0,1
8506,12158,47.0,3


8506,12158,47.0,3


8506,11951,47.0,2

8507,0,37.0,1

8508,0,42.0,1



8509,0,57.0,1

8509,18701,57.0,2

























8510,0,42.0,5



8511,16154,42.0,3



8511,17753,42.0,3

8511,17854,42.0,3



8513,0,42.0,2






8518,0,52.0,1
8519,0,32.0,1





8520,0,47.0,4





8521,0,47.0,4






8522,14733,47.0,4

8522,14733,47.0,4

8522,14435,47.0,5




8523,16506,42.0,1
8523,0,42.0,1





8527,16461,42.0,1


8530,0,37.0,2



8532,0,37.0,1





8535,14601,42.0,1

8535,15666,42.0,5




8535,16422,42.0,4






8537,0,32.0,1


8539,0,32.0,2




8543,0,42.0,1

8544,0,37.0,1











8545,0,32.0,5








8550,14542,42.0,1



8550,14415,42.0,2







8554,12621,47.0,2





8554,0,47.0,2


8555,0,42.0,3
8555,0,42.0,3




8556,0,32.0,3










8560,16174,47.0,3


8560,17995,47.0,1

8562,0,37.0,1

8563,0,21.0,2






8568,0,32.0,2






8573,0,47.0,2



8574,0,42.0,3












8580,-1,52.0,4

8580,0,52.0,4

8580,0,52.0,4



8580,-1,52.0,4

8580,-1,52.0,1
8581,0,42.0,2



8583,0,32.0,1




8585,12345,37.0,3


8585,12085,37.0,4
8585,12085,37.0,4
8585,12085,37.0,4


8585,12345,37.0,3

8585,12345,37.0,3
8585,12345,37.0,3


8587,15758,37.0,1
8587,16775,37.0,1




8589,11609,37.0,3




8589,10637,37.0,2



8592,0,47.0,2

8593,16446,37.0,2

8593,20862,37.0,1
8594,0,37.0,2




8597,0,32.0,3













8600,15980,21.0,1
8600,16210,21.0,1


8601,13472,42.0,2

8601,13292,42.0,2
8601,13292,42.0,2
8601,13472,42.0,1
8601,13290,42.0,1





8602,0,47.0,3





8603,0,37.0,2




8605,0,21.0,2






8607,0,32.0,2



8608,14714,67.0,2


8608,14714,67.0,3


8608,14628,67.0,4

8608,14628,67.0,4








8612,14690,42.0,2
8612,0,42.0,2

8613,0,62.0,2



8616,0,27.0,4


8616,0,27.0,4

8618,0,32.0,2

8619,0,21.0,4
















8621,11224,32.0,4
8621,11224,32.0,4












8626,0,57.0,1

8627,12481,57.0,2


8627,12763,57.0,4

8627,12763,57.0,4

8627,12741,57.0,9



8627,12741,57.0,9





8629,16738,27.0,5




8629,18749,27.0,3




8630,0,27.0,2


8632,0,37.0,1
8632,16298,37.0,1

8633,0,32.0,1




8636,16843,52.0,1
8636,0,52.0,1
8637,0,21.0,5




























8640,17174,47.0,3

8640,0,47.0,2


8641,0,27.0,1
8642,0,32.0,3



8643,0,57.0,2

8644,15726,37.0,3

8644,15726,37.0,3
8644,15712,37.0,5
8644,15712,37.0,5
8644,15712,37.0,5
8644,15712,37.0,5



8646,16642,27.0,1
8646,17412,27.0,1
8646,17875,27.0,1
8647,16392,52.0,1
8647,17160,52.0,1









8648,11539,42.0,2

8648,11586,42.0,2


8649,14151,47.0,5


8649,14151,47.0,5



8649,13764,47.0,4
8649,13764,47.0,4







8654,14002,37.0,2

8654,0,37.0,2



8656,12784,37.0,1











8657,13279,32.0,8



8657,13279,32.0,8


8657,12813,32.0,8

8657,12813,32.0,8


8657,12813,32.0,8





8660,0,27.0,1




8661,0,37.0,1






8667,0,47.0,1








8669,0,27.0,2


8671,14750,42.0,1
8671,15218,42.0,1





8673,10999,47.0,3

8673,0,47.0,2

8674,0,27.0,1


8675,0,47.0,4












8679,0,52.0,1
8680,0,37.0,1










8684,0,21.0,2






8687,0,47.0,3




8688,0,47.0,4



8689,16096,52.0,1
8689,16584,52.0,2

8690,0,42.0,2


8692,13857,42.0,1
8692,14908,42.0,1

8693,16339,42.0,2
8693,16339,42.0,2
8693,17906,42.0,1






8698,0,47.0,1






8701,0,37.0,1

8702,0,27.0,1


8703,0,27.0,1


8706,13070,32.0,4



8706,13321,32.0,4



8706,12070,32.0,1



8708,18634,27.0,1
8708,19989,27.0,1





8710,10093,37.0,3


8710,10004,37.0,4
8710,10004,37.0,4


